GLOBALEVENTID,SQLDATE,MONTHYEAR,YEAR,FractionDate,Actor1Name,Actor1CountryCode,Actor1Type1Code,Actor2CountryCode,Actor2Type1Code,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,ActionGeo_CountryCode,ActionGeo_FullName,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,IsRootEvent,SOURCEURL
318330687,20260130,202601,2026,2026.0821917808219,PATRICE TALON,NG,NGO,GH,MIL,11,03,01,4,-1.6,30,3,23,-3.06,BC,"Ouidah, Atlantique, Benin",BC03,6.3777,2.1459,1,https://www.bbc.com/afrique/region/9375
329601037,20260130,202601,2026,2026.0821917808219,ECOWAS,US,MIL,GB,MIL,07,04,11,3,-6.8,18,2,21,-6.7,BC,"Cotonou, Littoral, Benin",BC12,6.3535,2.4396,0,https://apnews.com/hub/benin9621
158040965,20260130,202601,2026,2026.0821917808219,NGO WORKERS,FR,GOV,BC,CVL,13,03,02,3,-5.3,57,14,24,-6.61,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.4943,2.3507,0,https://www.rfi.fr/fr/afrique/benin/5900
436458412,20260130,202601,2026,2026.0821917808219,ECOWAS,CM,BUS,CI,GOV,12,04,05,4,-6.5,53,2,29,-6.2,BC,"Ouidah, Atlantique, Benin",BC03,6.3732,2.138,0,https://www.lemonde.fr/afrique/benin/8156
779850272,20260130,202601,2026,2026.0821917808219,BENIN POLICE,FR,CVL,US,MIL,04,01,06,2,-8.4,8,10,34,-7.44,BC,"Djougou, Donga, Benin",BC04,9.7124,1.6175,0,https://www.24haubenin.info/2628
460606175,20260130,202601,2026,2026.0821917808219,BENIN ARMY,BF,GOV,CI,CVL,04,04,06,2,-4.9,30,10,15,-13.46,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.4671,2.2936,1,https://www.24haubenin.info/3270
363776926,20260130,202601,2026,2026.0821917808219,BENIN POLICE,FR,CVL,NG,CVL,07,02,01,2,-2.2,55,14,14,0.67,BC,"Lokossa, Mono, Benin",BC07,6.6237,1.6914,1,https://www.bbc.com/afrique/region/9939
289327243,20260130,202601,2026,2026.0821917808219,NGO WORKERS,FR,GOV,CI,MIL,02,03,06,1,2.4,8,14,27,-1.57,BC,"Cotonou, Littoral, Benin",BC12,6.3017,2.4434,0,https://apnews.com/hub/benin9862
541587772,20260130,202601,2026,2026.0821917808219,BENIN GOVERNMENT,GH,OPP,CI,GOV,14,07,10,4,-1.1,5,9,8,-0.99,BC,"Cotonou, Littoral, Benin",BC12,6.3468,2.4241,1,https://www.rfi.fr/fr/afrique/benin/3631
807911396,20260130,202601,2026,2026.0821917808219,FRANCE EMBASSY,ZA,CVL,NG,MIL,07,06,11,2,-5.9,52,12,5,-3.07,BC,"Cotonou, Littoral, Benin",BC12,6.3874,2.3852,1,https://www.rfi.fr/fr/afrique/benin/9438
180889368,20260130,202601,2026,2026.0821917808219,ECOWAS,FR,NGO,BF,CVL,01,07,07,3,-6.5,14,14,32,-15.0,BC,"Djougou, Donga, Benin",BC04,9.7114,1.6432,1,https://www.24haubenin.info/6966
805936733,20260130,202601,2026,2026.0821917808219,PATRICE TALON,US,MIL,BC,CVL,13,14,01,3,-5.7,59,9,32,-4.85,BC,"Ouidah, Atlantique, Benin",BC03,6.3489,2.0468,1,https://www.rfi.fr/fr/afrique/benin/7794
299157084,20260130,202601,2026,2026.0821917808219,BENIN GOVERNMENT,GB,GOV,BF,GOV,03,17,02,2,-10.0,49,6,2,-9.74,BC,"Cotonou, Littoral, Benin",BC12,6.3396,2.3818,1,https://www.bbc.com/afrique/region/5652
716538274,20260130,202601,2026,2026.0821917808219,NGO WORKERS,ML,NGO,CN,OPP,12,04,02,2,-3.5,7,5,24,-8.28,BC,"Cotonou, Littoral, Benin",BC12,6.3063,2.4655,1,https://www.bbc.com/afrique/region/4069
475211468,20260130,202601,2026,2026.0821917808219,BENIN GOVERNMENT,NG,CVL,CM,MIL,02,14,19,2,-1.4,5,1,11,-3.55,BC,"Cotonou, Littoral, Benin",BC12,6.4077,2.4147,1,https://www.rfi.fr/fr/afrique/benin/5279
117727485,20260130,202601,2026,2026.0821917808219,BENIN ARMY,GB,CVL,BC,GOV,14,07,03,1,-4.3,50,3,35,-8.11,BC,"Cotonou, Littoral, Benin",BC12,6.3588,2.4721,1,https://apnews.com/hub/benin8908
734983844,20260131,202601,2026,2026.0849315068492,BENIN GOVERNMENT,US,MIL,BC,GOV,01,05,11,3,-10.0,19,7,21,-8.63,BC,"Kandi, Alibori, Benin",BC01,11.1211,2.9103,0,https://www.matin-libre.bj/1539
745969249,20260131,202601,2026,2026.0849315068492,BENIN POLICE,FR,GOV,NE,GOV,02,03,05,4,-6.3,14,9,13,-10.74,BC,"Cotonou, Littoral, Benin",BC12,6.3449,2.4337,1,https://www.24haubenin.info/2970
172478382,20260131,202601,2026,2026.0849315068492,PATRICE TALON,FR,CVL,US,BUS,03,01,03,1,-2.7,5,11,24,1.64,BC,"Bohicon, Zou, Benin",BC11,7.2156,2.0728,1,https://apnews.com/hub/benin5743
505200871,20260131,202601,2026,2026.0849315068492,BENIN ARMY,CI,NGO,CA,CVL,14,05,01,2,-1.0,20,3,9,-1.87,BC,"Parakou, Borgou, Benin",BC06,9.3634,2.6544,0,https://www.voaafrique.com/benin/1310
257756210,20260131,202601,2026,2026.0849315068492,BENIN ARMY,MA,MIL,BC,GOV,07,12,14,1,-4.0,59,14,32,-5.63,BC,"Cotonou, Littoral, Benin",BC12,6.336,2.4266,0,https://www.voaafrique.com/benin/5518
689377615,20260131,202601,2026,2026.0849315068492,BENIN OPPOSITION,FR,CVL,CN,MED,02,04,11,3,0.2,13,14,17,-8.05,BC,"Cotonou, Littoral, Benin",BC12,6.3999,2.4486,1,https://www.rfi.fr/fr/afrique/benin/3117
504754384,20260131,202601,2026,2026.0849315068492,BENIN GOVERNMENT,GB,GOV,FR,CVL,19,11,17,2,-2.7,34,14,24,-10.58,BC,"Djougou, Donga, Benin",BC04,9.7046,1.6816,1,https://www.fraternite.bj/1001
659909760,20260131,202601,2026,2026.0849315068492,BENIN ARMY,GH,CVL,BC,CVL,02,05,04,3,-0.4,13,4,32,-2.98,BC,"Parakou, Borgou, Benin",BC06,9.3187,2.5953,1,https://www.matin-libre.bj/6583
890579233,20260131,202601,2026,2026.0849315068492,BENIN POLICE,US,BUS,US,MED,06,17,06,3,-5.0,49,10,12,-7.47,BC,"Porto-Novo, Oueme, Benin",BC09,6.4882,2.65,1,https://apnews.com/hub/benin7218
176931499,20260131,202601,2026,2026.0849315068492,FRANCE EMBASSY,US,MIL,RU,MIL,01,01,11,2,-7.1,51,5,15,-3.37,BC,"Cotonou, Littoral, Benin",BC12,6.3415,2.4159,1,https://www.24haubenin.info/9561
316032082,20260131,202601,2026,2026.0849315068492,UNITED NATIONS,BF,GOV,NG,OPP,12,10,11,1,-6.3,53,3,13,-15.0,BC,"Ouidah, Atlantique, Benin",BC03,6.3134,2.0607,1,https://www.bbc.com/afrique/region/3110
624951434,20260131,202601,2026,2026.0849315068492,PATRICE TALON,US,OPP,CN,CVL,12,02,05,3,0.1,43,5,22,-5.56,BC,"Bohicon, Zou, Benin",BC11,7.2013,2.0868,1,https://www.rfi.fr/fr/afrique/benin/7167
934879920,20260131,202601,2026,2026.0849315068492,BENIN GOVERNMENT,US,CVL,BC,MED,05,12,01,1,-2.1,48,11,7,-1.39,BC,"Bohicon, Zou, Benin",BC11,7.1714,2.0936,1,https://www.reuters.com/world/africa/benin/5940
853074005,20260131,202601,2026,2026.0849315068492,BENIN GOVERNMENT,FR,GOV,NG,BUS,04,03,02,3,-10.0,41,9,24,-15.0,BC,"Parakou, Borgou, Benin",BC06,9.3555,2.6135,1,https://www.fraternite.bj/7704
819084463,20260131,202601,2026,2026.0849315068492,PATRICE TALON,SN,GOV,BF,CVL,11,02,14,3,0.1,40,4,7,-3.74,BC,"Ouidah, Atlantique, Benin",BC03,6.3616,2.0735,0,https://www.fraternite.bj/6603
275655268,20260131,202601,2026,2026.0849315068492,BENIN GOVERNMENT,NG,GOV,FR,BUS,01,03,01,4,0.4,56,3,34,-8.84,BC,"Cotonou, Littoral, Benin",BC12,6.3815,2.3774,0,https://www.lemonde.fr/afrique/benin/8676
844339461,20260131,202601,2026,2026.0849315068492,BENIN POLICE,ZA,NGO,ML,MIL,11,04,01,2,-5.3,32,11,33,-4.08,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.3876,2.3019,1,https://www.bbc.com/afrique/region/5870
627109538,20260131,202601,2026,2026.0849315068492,BENIN OPPOSITION,GB,MIL,SN,OPP,13,02,10,3,-2.1,43,7,26,-4.74,BC,"Porto-Novo, Oueme, Benin",BC09,6.471,2.6207,1,https://www.rfi.fr/fr/afrique/benin/1165
147122669,20260131,202601,2026,2026.0849315068492,NGO WORKERS,US,OPP,CM,NGO,06,12,01,2,-6.9,26,1,21,-0.86,BC,"Parakou, Borgou, Benin",BC06,9.3541,2.6518,0,https://www.24haubenin.info/5212
145746638,20260131,202601,2026,2026.0849315068492,BENIN GOVERNMENT,FR,CVL,GH,GOV,02,01,02,1,-9.2,23,8,4,-8.11,BC,"Djougou, Donga, Benin",BC04,9.6708,1.6478,0,https://www.lemonde.fr/afrique/benin/6830
397892307,20260131,202601,2026,2026.0849315068492,BENIN GOVERNMENT,CM,GOV,BF,NGO,03,01,02,3,4.1,56,10,38,4.0,BC,"Djougou, Donga, Benin",BC04,9.7202,1.7078,0,https://www.reuters.com/world/africa/benin/5923
580408029,20260131,202601,2026,2026.0849315068492,BENIN POLICE,GH,NGO,BC,CVL,04,02,07,3,-7.0,40,2,15,-5.36,BC,"Parakou, Borgou, Benin",BC06,9.2953,2.6218,1,https://apnews.com/hub/benin3610
189745336,20260131,202601,2026,2026.0849315068492,ECOWAS,GB,GOV,NG,CVL,11,10,01,1,-2.0,54,5,14,-7.43,BC,"Parakou, Borgou, Benin",BC06,9.3375,2.622,1,https://www.lemonde.fr/afrique/benin/9313
696944714,20260131,202601,2026,2026.0849315068492,BENIN POLICE,NG,REB,ZA,BUS,02,02,01,4,-7.6,4,2,3,-8.85,BC,"Ouidah, Atlantique, Benin",BC03,6.4013,2.0753,1,https://www.fraternite.bj/9257
701370233,20260131,202601,2026,2026.0849315068492,BENIN OPPOSITION,FR,OPP,BC,MIL,01,02,02,2,-4.5,19,5,19,3.13,BC,"Djougou, Donga, Benin",BC04,9.7322,1.6944,1,https://www.fraternite.bj/7857
447329244,20260131,202601,2026,2026.0849315068492,BENIN ARMY,GB,OPP,BC,GOV,18,01,06,2,-3.8,59,1,8,-4.09,BC,"Bohicon, Zou, Benin",BC11,7.1225,2.0372,0,https://www.matin-libre.bj/9702
339821436,20260131,202601,2026,2026.0849315068492,BENIN GOVERNMENT,FR,OPP,ML,MED,04,01,02,3,-5.1,29,12,39,-2.93,BC,"Cotonou, Littoral, Benin",BC12,6.3905,2.4151,1,https://www.reuters.com/world/africa/benin/8638
335264777,20260201,202602,2026,2026.0876712328768,BENIN POLICE,TG,GOV,ML,BUS,10,04,12,4,2.8,12,12,32,2.81,BC,"Cotonou, Littoral, Benin",BC12,6.4197,2.4026,1,https://www.rfi.fr/fr/afrique/benin/8880
505537656,20260201,202602,2026,2026.0876712328768,ECOWAS,CM,OPP,MA,MIL,06,05,03,2,0.3,24,8,23,-3.17,BC,"Ouidah, Atlantique, Benin",BC03,6.4369,2.0672,1,https://www.24haubenin.info/2775
365599346,20260201,202602,2026,2026.0876712328768,BENIN GOVERNMENT,BF,GOV,BC,GOV,11,02,04,1,-1.7,36,12,15,-4.49,BC,"Natitingou, Atacora, Benin",BC02,10.3173,1.3821,1,https://apnews.com/hub/benin2057
612892264,20260201,202602,2026,2026.0876712328768,BENIN GOVERNMENT,FR,NGO,NE,MIL,01,01,03,3,-4.7,26,13,17,-1.82,BC,"Natitingou, Atacora, Benin",BC02,10.2621,1.3776,1,https://www.voaafrique.com/benin/8800
209880099,20260201,202602,2026,2026.0876712328768,CHINA EMBASSY,NG,MED,NE,GOV,11,12,04,1,-4.7,42,11,29,-7.77,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.462,2.3876,0,https://www.voaafrique.com/benin/9873
731613123,20260201,202602,2026,2026.0876712328768,UNITED NATIONS,SN,MIL,BC,GOV,13,01,04,1,1.7,57,10,6,-0.34,BC,"Porto-Novo, Oueme, Benin",BC09,6.5449,2.6277,1,https://apnews.com/hub/benin9644
998032388,20260201,202602,2026,2026.0876712328768,ECOWAS,NG,NGO,BC,OPP,01,01,02,1,-0.8,48,8,1,-5.97,BC,"Porto-Novo, Oueme, Benin",BC09,6.4914,2.6447,1,https://www.bbc.com/afrique/region/3585
300363821,20260201,202602,2026,2026.0876712328768,BENIN GOVERNMENT,CI,CVL,CA,GOV,05,02,05,2,-3.2,54,1,5,-3.08,BC,"Bohicon, Zou, Benin",BC11,7.2093,2.0712,1,https://www.bbc.com/afrique/region/5138
709276633,20260201,202602,2026,2026.0876712328768,BENIN CITIZENS,NG,MIL,BC,OPP,12,02,04,2,-7.2,51,3,1,-8.29,BC,"Cotonou, Littoral, Benin",BC12,6.3398,2.4611,0,https://www.bbc.com/afrique/region/2340
753938681,20260201,202602,2026,2026.0876712328768,BENIN POLICE,FR,GOV,RU,OPP,06,07,02,1,-8.6,34,8,21,-7.91,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.4602,2.3469,1,https://www.fraternite.bj/2974
594407727,20260201,202602,2026,2026.0876712328768,BENIN GOVERNMENT,FR,OPP,CN,CVL,02,07,13,2,-5.8,54,8,7,2.66,BC,"Natitingou, Atacora, Benin",BC02,10.2283,1.372,1,https://www.lemonde.fr/afrique/benin/1272
371830166,20260201,202602,2026,2026.0876712328768,BENIN GOVERNMENT,SN,GOV,BC,GOV,02,04,01,3,-3.2,27,7,32,-4.46,BC,"Kandi, Alibori, Benin",BC01,11.1055,2.9594,1,https://www.24haubenin.info/9064
986463735,20260201,202602,2026,2026.0876712328768,BENIN GOVERNMENT,DE,CVL,BC,CVL,02,19,01,2,0.5,7,1,27,1.62,BC,"Cotonou, Littoral, Benin",BC12,6.3648,2.4095,1,https://www.rfi.fr/fr/afrique/benin/2152
663115369,20260201,202602,2026,2026.0876712328768,PATRICE TALON,FR,GOV,BC,NGO,06,13,02,3,1.2,6,13,36,-4.75,BC,"Natitingou, Atacora, Benin",BC02,10.2921,1.396,0,https://www.bbc.com/afrique/region/2543
433788333,20260201,202602,2026,2026.0876712328768,BENIN ARMY,US,BUS,CN,OPP,10,11,05,3,-2.0,41,8,17,-4.17,BC,"Cotonou, Littoral, Benin",BC12,6.326,2.4891,1,https://www.voaafrique.com/benin/7147
338396672,20260201,202602,2026,2026.0876712328768,BENIN GOVERNMENT,US,BUS,SN,MED,06,01,03,1,-2.8,20,3,5,-0.16,BC,"Cotonou, Littoral, Benin",BC12,6.35,2.3896,0,https://www.lemonde.fr/afrique/benin/3305
883569796,20260201,202602,2026,2026.0876712328768,BENIN ARMY,ML,OPP,BR,OPP,05,03,18,1,-6.4,51,6,4,-3.76,BC,"Porto-Novo, Oueme, Benin",BC09,6.5069,2.674,1,https://www.bbc.com/afrique/region/8858
750032936,20260201,202602,2026,2026.0876712328768,BENIN POLICE,US,CVL,BC,REB,03,02,20,2,-0.1,57,1,23,3.66,BC,"Cotonou, Littoral, Benin",BC12,6.3624,2.4042,1,https://www.fraternite.bj/5389
902070883,20260201,202602,2026,2026.0876712328768,BENIN GOVERNMENT,NG,MIL,FR,OPP,01,05,07,3,-1.3,23,3,31,-5.61,BC,"Lokossa, Mono, Benin",BC07,6.6458,1.7581,1,https://www.rfi.fr/fr/afrique/benin/1927
769772889,20260201,202602,2026,2026.0876712328768,PATRICE TALON,GH,BUS,BC,NGO,13,02,07,2,-0.9,23,10,17,-2.04,BC,"Ouidah, Atlantique, Benin",BC03,6.375,2.1046,1,https://www.reuters.com/world/africa/benin/8139
802427783,20260201,202602,2026,2026.0876712328768,BENIN CITIZENS,FR,BUS,DE,BUS,02,02,13,1,2.4,40,8,24,-5.83,BC,"Cotonou, Littoral, Benin",BC12,6.3547,2.437,0,https://www.fraternite.bj/9774
991811851,20260201,202602,2026,2026.0876712328768,PATRICE TALON,US,CVL,BC,GOV,05,02,01,2,-5.9,16,10,18,1.23,BC,"Kandi, Alibori, Benin",BC01,11.1748,2.9325,0,https://www.reuters.com/world/africa/benin/6906
121376558,20260201,202602,2026,2026.0876712328768,BENIN GOVERNMENT,CM,GOV,BC,NGO,14,05,19,1,-7.0,23,9,23,-5.09,BC,"Porto-Novo, Oueme, Benin",BC09,6.4673,2.6205,1,https://www.rfi.fr/fr/afrique/benin/7652
774491036,20260201,202602,2026,2026.0876712328768,UNITED NATIONS,SN,OPP,ML,NGO,01,05,07,1,7.9,56,10,10,9.22,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.5068,2.3343,0,https://www.rfi.fr/fr/afrique/benin/6691
808839159,20260201,202602,2026,2026.0876712328768,NGO WORKERS,NG,CVL,US,GOV,04,06,06,1,-1.2,32,1,21,-1.98,BC,"Ouidah, Atlantique, Benin",BC03,6.3864,2.0842,0,https://www.lemonde.fr/afrique/benin/1303
410072049,20260201,202602,2026,2026.0876712328768,ECOWAS,SN,MED,GB,OPP,01,02,11,1,-3.9,20,3,30,-4.77,BC,"Parakou, Borgou, Benin",BC06,9.3263,2.6225,1,https://apnews.com/hub/benin2037
880554012,20260201,202602,2026,2026.0876712328768,BENIN GOVERNMENT,SN,MED,BC,NGO,10,14,01,2,-1.4,57,1,35,3.61,BC,"Cotonou, Littoral, Benin",BC12,6.3563,2.4247,0,https://www.24haubenin.info/2176
462860742,20260201,202602,2026,2026.0876712328768,ECOWAS,US,NGO,BE,GOV,07,11,01,2,-3.8,51,12,19,-1.0,BC,"Cotonou, Littoral, Benin",BC12,6.3712,2.3767,0,https://www.reuters.com/world/africa/benin/8334
483350968,20260202,202602,2026,2026.0904109589042,BENIN ARMY,ML,GOV,CN,GOV,03,03,11,4,-1.0,24,11,4,-4.37,BC,"Porto-Novo, Oueme, Benin",BC09,6.515,2.6287,1,https://www.bbc.com/afrique/region/3984
163817345,20260202,202602,2026,2026.0904109589042,UNITED NATIONS,US,MIL,RU,GOV,11,07,01,4,-4.5,24,1,2,-2.92,BC,"Lokossa, Mono, Benin",BC07,6.6768,1.7559,1,https://www.bbc.com/afrique/region/2517
805736947,20260202,202602,2026,2026.0904109589042,BENIN ARMY,NG,MED,NE,GOV,18,19,10,1,-4.7,20,13,29,-11.37,BC,"Parakou, Borgou, Benin",BC06,9.2968,2.6563,0,https://www.24haubenin.info/2048
593218263,20260202,202602,2026,2026.0904109589042,PATRICE TALON,FR,MIL,US,OPP,10,04,13,2,-3.9,29,3,11,-6.89,BC,"Cotonou, Littoral, Benin",BC12,6.3781,2.4197,1,https://www.voaafrique.com/benin/9518
374345664,20260202,202602,2026,2026.0904109589042,BENIN POLICE,GB,CVL,BC,GOV,18,04,02,1,-4.5,14,5,35,-8.26,BC,"Cotonou, Littoral, Benin",BC12,6.3015,2.4959,1,https://www.matin-libre.bj/8062
754185099,20260202,202602,2026,2026.0904109589042,PATRICE TALON,SN,NGO,BC,GOV,04,01,06,1,-3.1,40,13,34,-1.73,BC,"Ouidah, Atlantique, Benin",BC03,6.3477,2.0667,0,https://www.lemonde.fr/afrique/benin/9692
447615188,20260202,202602,2026,2026.0904109589042,ECOWAS,NG,GOV,GH,GOV,03,13,04,1,-5.2,25,10,15,-7.39,BC,"Cotonou, Littoral, Benin",BC12,6.4086,2.4164,0,https://www.reuters.com/world/africa/benin/5093
565102425,20260202,202602,2026,2026.0904109589042,BENIN GOVERNMENT,TG,GOV,RU,BUS,02,06,11,4,0.8,28,5,27,-5.97,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.4065,2.3125,1,https://www.rfi.fr/fr/afrique/benin/8938
182531169,20260202,202602,2026,2026.0904109589042,NGO WORKERS,US,BUS,BC,MIL,10,13,06,3,-5.2,30,9,23,-3.21,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.401,2.3439,0,https://www.rfi.fr/fr/afrique/benin/9807
555147949,20260202,202602,2026,2026.0904109589042,BENIN POLICE,GB,NGO,GB,MIL,18,02,11,4,-8.8,23,12,29,-5.34,BC,"Cotonou, Littoral, Benin",BC12,6.3716,2.4726,1,https://www.matin-libre.bj/6367
749153601,20260202,202602,2026,2026.0904109589042,PATRICE TALON,FR,MIL,GH,GOV,03,01,10,2,-1.6,36,6,2,-2.56,BC,"Cotonou, Littoral, Benin",BC12,6.4066,2.408,1,https://www.bbc.com/afrique/region/7804
602451942,20260202,202602,2026,2026.0904109589042,ECOWAS,ML,BUS,TG,CVL,03,11,06,1,-0.2,36,2,32,3.7,BC,"Porto-Novo, Oueme, Benin",BC09,6.5068,2.5822,0,https://www.matin-libre.bj/6033
110270842,20260202,202602,2026,2026.0904109589042,BENIN OPPOSITION,GH,OPP,CI,GOV,01,02,03,3,5.2,40,3,22,1.0,BC,"Cotonou, Littoral, Benin",BC12,6.3079,2.4452,1,https://www.lemonde.fr/afrique/benin/2531
841182739,20260202,202602,2026,2026.0904109589042,PATRICE TALON,US,GOV,BE,OPP,12,18,05,1,-3.6,27,1,11,-2.52,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.3985,2.3677,1,https://apnews.com/hub/benin7510
742321575,20260202,202602,2026,2026.0904109589042,UNITED NATIONS,FR,MIL,BC,OPP,02,05,13,2,-2.0,41,1,2,-4.1,BC,"Bohicon, Zou, Benin",BC11,7.1809,2.0909,1,https://apnews.com/hub/benin4563
750693328,20260202,202602,2026,2026.0904109589042,FRANCE EMBASSY,FR,NGO,FR,OPP,01,01,12,4,-1.0,10,3,7,-2.82,BC,"Cotonou, Littoral, Benin",BC12,6.3296,2.4101,1,https://apnews.com/hub/benin7894
493706952,20260202,202602,2026,2026.0904109589042,UNITED NATIONS,FR,OPP,GB,MIL,04,19,05,4,-1.7,25,10,15,3.14,BC,"Parakou, Borgou, Benin",BC06,9.3411,2.5978,1,https://www.reuters.com/world/africa/benin/8228
632445788,20260202,202602,2026,2026.0904109589042,BENIN ARMY,CI,GOV,BE,GOV,04,01,01,1,0.2,56,9,11,-4.2,BC,"Cotonou, Littoral, Benin",BC12,6.3709,2.4135,1,https://apnews.com/hub/benin5343
746693379,20260202,202602,2026,2026.0904109589042,ECOWAS,FR,OPP,BC,MIL,11,03,01,2,-2.2,56,1,35,-9.86,BC,"Cotonou, Littoral, Benin",BC12,6.3503,2.4356,0,https://www.fraternite.bj/9819
427586384,20260202,202602,2026,2026.0904109589042,BENIN ARMY,US,GOV,CM,MIL,10,14,02,2,-6.3,10,12,3,-4.78,BC,"Natitingou, Atacora, Benin",BC02,10.3574,1.3788,1,https://apnews.com/hub/benin8473
449031565,20260202,202602,2026,2026.0904109589042,BENIN GOVERNMENT,NG,GOV,TG,CVL,12,05,18,3,1.2,11,7,10,-2.59,BC,"Bohicon, Zou, Benin",BC11,7.1957,2.0776,0,https://www.24haubenin.info/7557
393230410,20260202,202602,2026,2026.0904109589042,PATRICE TALON,FR,CVL,CA,REB,10,14,01,1,-1.8,23,2,37,0.23,BC,"Bohicon, Zou, Benin",BC11,7.2143,2.0499,1,https://www.reuters.com/world/africa/benin/4372
434793666,20260202,202602,2026,2026.0904109589042,BENIN ARMY,US,CVL,SN,CVL,01,13,13,2,-9.0,25,6,3,-11.66,BC,"Cotonou, Littoral, Benin",BC12,6.3926,2.4318,1,https://apnews.com/hub/benin7277
915879026,20260202,202602,2026,2026.0904109589042,FRANCE EMBASSY,TG,OPP,BC,MIL,11,20,18,1,-8.5,14,13,24,-7.58,BC,"Parakou, Borgou, Benin",BC06,9.3325,2.6279,1,https://www.lemonde.fr/afrique/benin/6497
302416152,20260202,202602,2026,2026.0904109589042,PATRICE TALON,CN,CVL,MA,GOV,07,05,02,3,-3.3,51,12,5,-1.47,BC,"Porto-Novo, Oueme, Benin",BC09,6.4912,2.6068,0,https://www.reuters.com/world/africa/benin/6088
341777375,20260202,202602,2026,2026.0904109589042,PATRICE TALON,NG,MIL,BC,GOV,06,04,03,3,-3.4,37,8,21,-1.25,BC,"Djougou, Donga, Benin",BC04,9.7001,1.6692,0,https://www.voaafrique.com/benin/1576
139712497,20260202,202602,2026,2026.0904109589042,PATRICE TALON,GH,GOV,BE,GOV,06,03,17,2,5.7,1,14,4,5.36,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.4694,2.3444,1,https://www.lemonde.fr/afrique/benin/8107
444546791,20260203,202602,2026,2026.0931506849315,BENIN GOVERNMENT,CN,CVL,ZA,GOV,04,01,01,2,-3.8,54,2,36,-3.24,BC,"Lokossa, Mono, Benin",BC07,6.6245,1.7365,1,https://www.reuters.com/world/africa/benin/2248
814294652,20260203,202602,2026,2026.0931506849315,BENIN POLICE,FR,CVL,TG,OPP,11,11,11,1,-1.6,2,6,16,-5.77,BC,"Cotonou, Littoral, Benin",BC12,6.4168,2.4452,1,https://www.reuters.com/world/africa/benin/3530
104950343,20260203,202602,2026,2026.0931506849315,BENIN OPPOSITION,DE,OPP,BC,OPP,03,17,06,2,-5.0,11,8,17,-4.54,BC,"Porto-Novo, Oueme, Benin",BC09,6.4746,2.643,0,https://www.matin-libre.bj/3111
275510214,20260203,202602,2026,2026.0931506849315,PATRICE TALON,CN,CVL,CI,NGO,03,05,13,2,0.8,46,11,19,-2.43,BC,"Natitingou, Atacora, Benin",BC02,10.3094,1.332,1,https://www.voaafrique.com/benin/4855
282342013,20260203,202602,2026,2026.0931506849315,FRANCE EMBASSY,GH,GOV,DE,MIL,01,06,03,3,-0.6,3,13,14,-5.44,BC,"Cotonou, Littoral, Benin",BC12,6.3581,2.3901,0,https://apnews.com/hub/benin9620
842572573,20260203,202602,2026,2026.0931506849315,UNITED NATIONS,NG,GOV,GB,MIL,13,04,01,1,-6.2,41,2,33,-8.61,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.4355,2.3369,1,https://www.rfi.fr/fr/afrique/benin/6780
951564129,20260203,202602,2026,2026.0931506849315,BENIN ARMY,NG,OPP,BC,GOV,02,06,06,2,-5.1,5,9,3,-8.54,BC,"Parakou, Borgou, Benin",BC06,9.4022,2.6041,1,https://www.matin-libre.bj/2035
505330430,20260203,202602,2026,2026.0931506849315,PATRICE TALON,FR,GOV,US,GOV,20,01,10,2,-3.4,17,13,11,-7.27,BC,"Djougou, Donga, Benin",BC04,9.6958,1.6487,0,https://www.voaafrique.com/benin/4112
186314862,20260203,202602,2026,2026.0931506849315,PATRICE TALON,TG,GOV,CM,BUS,11,01,01,3,-5.8,31,3,35,-7.91,BC,"Cotonou, Littoral, Benin",BC12,6.3559,2.4468,0,https://www.reuters.com/world/africa/benin/5176
963778073,20260203,202602,2026,2026.0931506849315,PATRICE TALON,GH,NGO,NE,GOV,12,01,02,4,-2.8,14,3,25,-6.39,BC,"Lokossa, Mono, Benin",BC07,6.6241,1.739,1,https://www.reuters.com/world/africa/benin/8914
739759975,20260203,202602,2026,2026.0931506849315,BENIN GOVERNMENT,SN,CVL,BC,GOV,01,01,04,2,-1.3,20,12,33,-4.13,BC,"Porto-Novo, Oueme, Benin",BC09,6.4982,2.6153,1,https://www.rfi.fr/fr/afrique/benin/7238
838894456,20260203,202602,2026,2026.0931506849315,BENIN POLICE,CN,GOV,CN,OPP,06,02,05,3,-5.2,45,7,14,-5.21,BC,"Porto-Novo, Oueme, Benin",BC09,6.494,2.6458,1,https://www.bbc.com/afrique/region/3996
